replication,SCRAM
70,V011610062M77130910920013
70,V018810062M71131475050013
70,V018710062M53131365070013
70,V014910062M12131754750011
70,V013410062M53131499080013
70,V012310003S93131081120013
70,V017600009S10090544610012
70,V015210062M98130252030013
70,V019610062M53131435170012
70,V013410003S58131901720011
70,V013530002S30320395310013
70,V016910062M71132993090013
70,V012210062M98130816330013
70,V011010062M12131330860012
70,V013110003S93130098400013
70,V013510062M31131164640013
70,V019540005S58450632090012
70,V011410062M98130543530012
70,V018810003S75132677530011
70,V013410009S35191022960011
70,V011510464M52250340680013
70,V014730002S30320792730011
70,V013110109M31481237720013
70,V010110003S15130742800113
70,V018540000S34401374770011
70,V012310006S10160411510013
70,V010410006S10160167610013
70,V010110006S91160681240013
70,V018510006S57160191090012
70,V013310006S72160809750012
70,V011810006S10160234120013
70,V014010006S55160424370012
70,V019510006S10160174800012
70,V016310006S10160918110012
70,V015410006S55160874470013
70,V012610006S10160229600011
70,V017010006S72160415550012
70,V015310006S11160363530012
70,V019410006S55160111270013
70,V017810006S91160320140011
70,V016710006S18160668190013
70,V016710006S50160610030011
70,V019310006S72160034840011
70,V013040001S92410103620013
70,V018630000S10300100000011
70,V014410006S75160317080011
70,V011610006S96160439580012
70,V012810006S50160577820012
70,V011810006S10160332300012
70,V013410006S10160944200011
70,V012410006S55160890570012
70,V016110006S10160754500013
70,V014710006S75160968970013
70,V016710006S72160412850012
70,V015650005S52550794810012
70,V011310006S75160183180013
70,V011310006S10160789400011
70,V014610006S10160922620013
70,V015510006S10160022710013
70,V015910006S91160603640011
70,V010710006S96160187680013
70,V012010006S10160132310011
70,V018910006S13160931160012
70,V013210006S38160689690012
70,V012310006S72160556950013
70,V010130002S30320862310012
70,V019610006S72160927550011
70,V018610006S38160638390012
70,V014650006S31560919020013
70,V010810006S10160434010013
70,V016030000S35300278840012
70,V010610006S54160659460013
70,V016510006S38160666390013
70,V010110006S10160354900113
70,V014710006S72160269850013
70,V017710006S93160129160011
70,V012650003S77530866540012
70,V018320426M10482191270012
70,V018210829M52261501150013
70,V018010006S38160298290013
70,V018310006S91160407440011
70,V017510006S10160810110012
70,V016710006S10160115500013
70,V013110006S10160400710013
70,V011810006S10160143220013
70,V016330000S13300460720011
70,V013910006S10160741620012
70,V017910006S91160230140011
70,V010010006S93160741260112
70,V015210006S91160637140013
70,V015010006S38160943590013
70,V012810006S10160868700012
70,V013110006S50160015130011
70,V013510006S72160263350011
70,V011610006S11160030530012
70,V019410006S72160208450011
70,V014310006S10160865200013
70,V017100002S07021666660013
70,V010710006S10160079410013
70,V019210006S50160790230013
70,V018610006S10160175610012
70,V015210006S56160124480011
70,V019810006S93160830360012
70,V013510006S10160665120012
70,V018110006S10160705610011
70,V014110006S91160361640012
70,V011810006S10160597720013
70,V016310006S57160479980011
70,V013210006S10160043300011
70,V017310006S10160525520011
70,V017310006S91160234640011
70,V010510006S53160113160013
70,V011210006S38160082290013
70,V017510006S55160846470012
70,V011750006S93560629760013
70,V016510006S72160156350012
70,V011510006S93160272260011
70,V018010006S14160587360012
70,V013510006S10160685110013
70,V018110006S10160809220013
70,V016910006S11160534630013
70,V014510006S50160749820013
70,V012910006S78160948790011
70,V017610006S11160086430013
70,V017510006S55160835570011
70,V014710006S72160096150013
70,V016410006S50160719030012
70,V019100006S58060503920011
70,V018410005S90150924580011
70,V014610006S75160956180012
70,V011110006S71160115930011
70,V019510006S13160212160013
70,V014210006S16160315280011
70,V012610006S11160021530012
70,V011510006S10160683120012
70,V014510006S72160185250013
70,V017810006S38160387390013
70,V016910006S10160196310012
70,V017510006S72160682850012
70,V016310006S91160447240013
70,V014010006S38160494290011
70,V011910006S72160004150011
70,V013710006S34160703460012
70,V012010006S54160280560013
70,V016640000S90401158140011
70,V011610006S10160593120012
70,V010410006S91160662140011
70,V019740006S11460899400013
70,V014110006S10160033400011
70,V019910006S56160460380013
70,V010110006S55160379370112
70,V015910006S38160475390011
70,V018310006S75160391080013
70,V010010006S10160524900112
70,V017110006S91160254640013
70,V010810006S55160733170013
70,V010010006S38160441290112
70,V016610006S10160184520012
70,V018510006S10160701120012
70,V013910006S38160212590011
70,V018110006S91160879140012
70,V011510006S10160876810013
70,V015010006S10160744420013
70,V010950006S90560221510012
70,V012710006S10160596910013
70,V010910006S72160117750013
70,V018100002S07021292160012
70,V015810006S10160005420012
70,V019810006S50160504920012
70,V013610006S72160195150013
70,V011510006S72160102350012
70,V012510006S10160794100013
70,V010610006S96160448580012
70,V011510007S16171809220013
70,V012640907M95510093800012
70,V013010986M34170839550013
70,V018410986M13170987240013
70,V014610986M39170481070012
70,V013010007S91170872300012
70,V017810986M34170972750013
70,V010710009S31190754400012
70,V017810005S30150729910011
70,V018210986M13170617320011
70,V014020004S31240716520013
70,V013910986M13170127100012
70,V017610008S18180388730012
70,V014510986M13170427430012
70,V011710986M79171818580013
70,V010210007S16171843220011
70,V016810007S50170066000013
70,V011510986M13170588000013
70,V013310986M13170634610012
70,V010810986M79170722170011
70,V017210986M13170379200013
70,V016710986M79170675370011
70,V019830068M31040642350012
70,V011110986M13170235810011
70,V018210986M13170832340012
70,V012610986M34170155450012
70,V012810986M13170238620013
70,V014610986M79170320770011
70,V018130625M30340245900012
70,V014510009S57191644880013
70,V011520007S35270653330012
70,V013010007S34171613020013
70,V014510986M13170862940012
70,V014610007S34171396020012
70,V012710986M34170410060012
70,V012210986M13170807500012
70,V017240004S70440690760011
70,V019410986M13170872920011
70,V015310986M13170106140013
70,V017410986M13170964000011
70,V014610986M13170954740012
70,V013810007S76171157620013
70,V015010986M13170958340012
70,V013410986M13170746920011
70,V011010007S19170496900011
70,V012510986M13170918110012
70,V010610007S16171392320011
70,V012010986M13170693030013
70,V018020000S19200822630013
70,V013110986M13170150050012
70,V014910986M13170665130013
70,V011010986M13170884820013
70,V012550006S50560036110012
70,V016310986M13170034940012
70,V012810986M13170205500013
70,V012310986M13170772210011
70,V011910986M13170641000012
70,V019910986M13170675110012
70,V010110986M79170758370013
70,V017610986M79170326370013
70,V015310109M76483979660011
70,V018110007S33170646400012
70,V013310986M34170478650013
70,V018610986M13170626430013
70,V015410986M13170733440013
70,V017410986M13170981820011
70,V016710986M98170312760011
70,V017410007S94171126120013
70,V010420009S38291145460012
70,V011830987M30100821720012
70,V014910986M13170793820012
70,V017310007S76171235720011
70,V011110986M13170422130013
70,V010310109M31481426520011
70,V014710986M13170918840013
70,V016320007S35270068230011
70,V011610986M79170620470011
70,V018210986M34170159060013
70,V013010986M13170660520011
70,V018610986M39170770070013
70,V014110986M36170252460011
70,V011750005S90550918100011
70,V010610986M13170230320011
70,V013620000S19200771230012
70,V013310986M13170136900011
70,V015910986M13170929820013
70,V011410007S76171100720011
70,V012010007S77170337700012
70,V014910986M79171405280011
70,V012610986M13170006400011
70,V015540662M35530706160012
70,V018610007S10170973000011
70,V014300001S79010606270013
70,V017310986M13170006330013
70,V017210986M13170633900013
70,V017410007S91171336610011
70,V012910986M13170886800013
70,V013010986M13170848640013
70,V012210986M34170696260012
70,V014410986M98170188760013
70,V014610986M39170157960011
70,V017610986M79170039070011
70,V018220000S71201097050013
70,V016610986M13170974440011
70,V013710007S34171973020013
70,V011710986M79170449470011
70,V017310986M13170187140013
70,V011210986M13170906230012
70,V010110986M13170306110012
70,V019910986M13170801120013
70,V017210109M93484590880013
70,V016310986M34170350850013
70,V017110986M13170543610011
70,V014210986M98170932960012
70,V012810007S36171439320013
70,V017900002S02020609400011
70,V016610007S10172238330011
70,V014210986M79170622470013
70,V018230008S51380486110012
70,V010310007S91171734610013
70,V016110007S59170351010011
70,V010710986M13170969400011
70,V013330001S35311245180012
70,V017410007S10172176330012
70,V010710007S97171991920013
70,V010710008S50181417260012
70,V010750004S30540403500013
70,V017110986M34170975360013
70,V017330001S55310988120011
70,V012010986M13170049440013
70,V019410986M13170981200012
70,V011820001S11211918550011
70,V015110986M13170385140013
70,V013310007S95171161220013
70,V011210986M13170471250011
70,V018310986M13170427330011
70,V018640001S15410550460012
70,V015610007S91171265510011
70,V015500001S37010442730012
70,V019810986M13170338500011
70,V014710986M98170249760011
70,V017710986M98170819560012
70,V014510986M13170761520013
70,V016510986M34170329950011
70,V017610986M13170453900013
70,V012110986M13170957700011
70,V015010986M13170775110013
70,V018810986M13170537330013
70,V014040907M95510730910012
70,V015810986M98170747560012
70,V015130004S12340064010012
70,V017730001S36311546490011
70,V014010986M39170796960011
70,V015920001S74210101710011
70,V011310986M13170796620013
70,V017810008S53180671510012
70,V017510008S75181078770012
70,V019810008S75180417520011
70,V011430625M18360187340012
70,V010310986M72181611800013
70,V018810008S11180353800011
70,V014410008S19180994240011
70,V016410008S30180332300012
70,V011310986M98180391100011
70,V016510008S76181432380012
70,V011410986M98180190400011
70,V011740007S78470540830012
70,V019810986M98180698100012
70,V016310008S75180040520012
70,V010410008S92180150310011
70,V018010008S36181473970013
70,V018610008S36180060130011
70,V011410008S36180123130011
70,V018110986M72181764800013
70,V018910008S30180627400011
70,V013210008S18180739630011
70,V017810008S50181498160011
70,V019410008S59180858340011
70,V017110008S36180702030013
70,V012910008S50180319600011
70,V012610008S54181397370012
70,V017510008S14181986960012
70,V016140861M18060691490012
70,V010110008S36180593130013
70,V019810008S91180118010012
70,V013510986M72181490010011
70,V019610008S57181279480013
70,V019410008S17180813530012
70,V018410008S79180622550012
70,V018710008S30180180300013
70,V014710008S19180625240011
70,V018210008S18180875730013
70,V012810986M72181806900011
70,V018130003S11330197740011
70,V019510008S78180187040012
70,V019710986M98180459600012
70,V011250001S39510549120013
70,V017110008S79180329050011
70,V011410008S54181586370012
70,V014210008S79180939350012
70,V013610008S76180734430013
70,V019530009S34390074620011
70,V011910008S75180129720013
70,V013130987M30100137630012
70,V019910986M13170547410013
70,V013210986M72181016900013
70,V017510008S14180496910012
70,V015910008S18180936830012
70,V018510008S97180696630013
70,V018710008S38180144930013
70,V019210986M98180683700012
70,V010310008S35180286220012
70,V016710986M98180290400012
70,V011010986M98180198500011
70,V014110008S93180974810012
70,V014510008S50181741260012
70,V019910008S15181000570013
70,V011940005S54450562240011
70,V013310008S75180022420011
70,V010210986M98180452400012
70,V017810008S36180971130013
70,V019810008S95180199820012
70,V019540006S96460859420011
70,V017810008S79180635150012
70,V011710008S79180017740011
70,V013420002S30221053480012
70,V016310008S93180812710011
70,V011410008S59180741540013
70,V013110008S76181829280012
70,V016610008S91180379900011
70,V013120003S11230706340012
70,V013410008S79180086950011
70,V017410008S59180968340013
70,V019210000S10100415110013
70,V014310986M72181411010013
70,V014210008S79180611650011
70,V013410008S38181141780013
70,V014110008S18180774830012
70,V016510008S51180550900011
70,V015010008S14181237070011
70,V016510008S79180069940011
70,V018610008S30180452100013
70,V013010008S90181890560011
70,V011410008S75181177670011
70,V015410986M72181249900012
70,V016530005S10350465420013
70,V011010008S75180220620013
70,V015810008S14181453170012
70,V010420001S11211843950012
70,V017110008S30180738100011
70,V017510008S93180624810013
70,V017620009S10292689680011
70,V015610008S79180152850013
70,V011210986M98180751300013
70,V011810008S79180280450011
70,V010210008S90181784460012
70,V016610008S93180688610012
70,V017210008S11180902800011
70,V017110008S30180374500011
70,V012410008S76180831430011
70,V011610008S30180243100011
70,V010710986M98180655000013
70,V010610008S18180216730011
70,V011210008S50180067600011
70,V016110008S52181591760011
70,V011110008S19180393240013
70,V016110008S30181283160012
70,V010510986M98180703600013
70,V015810008S31180336800012
70,V019110008S79180438950012
70,V018110009S31191648740012
70,V013510009S18191380190013
70,V016110009S16190150420013
70,V016010009S52191381250011
70,V015910009S30191935830011
70,V019510009S36191776080011
70,V015410009S35191649360011
70,V013810009S74191763850012
70,V012010009S31191177240013
70,V018210009S96191341580013
70,V010810009S54190203610013
70,V013710009S31191873840013
70,V010110009S76191414480013
70,V010910009S12191438050012
70,V012410009S57190271920013
70,V018910009S31190412500013
70,V014910009S35191473960012
70,V015710009S36191533080011
70,V012610009S35191954660013
70,V016610009S75190872220013
70,V019910009S35191600860012
70,V017310009S31191579540013
70,V017510009S30191659530011
70,V017110009S35191904170013
70,V012210009S39191385490012
70,V012610009S10190460000011
70,V011010009S94190831810013
70,V012110009S35191777270013
70,V019110009S31191468840013
70,V015210009S14190088410013
70,V015310009S35191579360013
70,V014120009S79290952140013
70,V017210009S31190342300013
70,V010710009S31190652600011
70,V018510009S35191894160011
70,V015110009S34191495750013
70,V015410009S35191398460013
70,V012010009S38190619030011
70,V011230081M73060701840012
70,V017410009S54190778610012
70,V013010009S39190268230013
70,V013330009S59390545950011
70,V013310009S58190170130013
70,V016510009S35191471360013
70,V010310009S19191393490011
70,V013410009S94190442910012
70,V013310009S56190534720013
70,V017810009S77191347880013
70,V010310009S54190752610013
70,V014010009S52190722010013
70,V010310009S52191716250013
70,V012310009S98191466390011
70,V015210009S35191730370012
70,V010710009S51190481700012
70,V010640004S70440879140012
70,V013710009S54190445610012
70,V014210009S30191333930013
70,V017410009S39191149590011
70,V012410009S35191687260012
70,V013910009S34190276510013
70,V010710009S14191891750013
70,V012110009S35191937270011
70,V016510009S55191268570011
70,V012710009S39191906490011
70,V010610009S19191024490011
70,V011610009S35191155460013
70,V019410009S97190208920013
70,V018110009S35191620660012
70,V011610009S53191324550011
70,V017410009S31191558640011
70,V019610009S39191931690011
70,V018910009S35191700760012
70,V016810009S35191901470013
70,V010010009S16190463420111
70,V018110009S32190866900012
70,V010010009S35191054370111
70,V015310009S18190243030013
70,V010510009S96190450820011
70,V012810009S35191057360013
70,V010710009S51191709940012
70,V011710009S13190008110011
70,V016910009S35191384060013
70,V012710009S35191579070011
70,V013410009S35191578270012
70,V015110009S31191755740011
70,V013310009S10191875530011
70,V013810009S35191398260011
70,V018910009S31190693300013
70,V011910009S35191957270013
70,V010810009S31190573500012
70,V011910009S35191158160013
70,V010310009S35191230860011
70,V014910009S35191839370013
70,V016110009S55191548570012
70,V015430008S17380834150013
70,V014850004S90540424900011
70,V011310009S30191521830011
70,V012210009S75191133770013
70,V011010009S75191581770011
70,V016010009S72190963010011
70,V016810009S31191017740011
70,V017510009S17191708780013
70,V013210009S34190175510011
70,V018610009S16191888770012
70,V017910009S14190321510013
70,V017410009S92191721450011
70,V014910005S30150704270012
70,V011410009S31190295300011
70,V019620006S18260523920013
70,V010310009S18191677090012
70,V019810009S72190947010013
70,V018510009S36191967870011
70,V011510009S51191979940012
70,V019910009S35191166170013
70,V015220000S19200588630013
70,V010120000S77201215580013
70,V017920000S50202855290012
70,V010420000S54200736410013
70,V014720000S19200956820013
70,V011920000S19200157430012
70,V015020000S77200593120012
70,V011820000S54200630210013
70,V012420000S77201804880011
70,V010720000S37201490070012
70,V019630001S90311463960011
70,V017020000S19200384230012
70,V012220000S94201575650011
70,V016920000S37201791570012
70,V016220000S54200212410011
70,V017920000S52201185250013
70,V016620000S19200197830011
70,V016320000S37201514280012
70,V013020000S37201105870013
70,V014820000S12200509500011
70,V017720000S90200956100013
70,V012020000S55200165610011
70,V012020000S90202457490012
70,V019720000S54200907210011
70,V011020000S19200882820011
70,V017220000S77201139780011
70,V018520000S30201363540013
70,V019420000S37201233660012
70,V016320000S19200476920011
70,V012620000S19200601230013
70,V018220000S37201433560013
70,V016020000S74200141510013
70,V017520000S19200541630011
70,V013720000S19201172190012
70,V012620004S72240397730012
70,V011320000S33201417450013
70,V012430081M73060156340011
70,V013720000S51201663050012
70,V015920000S37201549660013
70,V015720000S30200155000012
70,V017820000S19200535240011
70,V018120000S37201150870013
70,V012020000S77201105780013
70,V014020000S37201822270013
70,V010020000S16201319060111
70,V015120000S19200133230013
70,V016420000S90202950690012
70,V013520000S37201927660013
70,V014420000S58200871320013
70,V015820000S94201739650013
70,V014420000S19200668530011
70,V017520000S90202840790011
70,V012620000S37201733960011
70,V013020000S19200130340012
70,V015420000S14200405010011
70,V014220000S37201297660013
70,V017320000S19200378830012
70,V016520000S19200490620013
70,V014220000S37201551370013
70,V015820009S59290303230012
70,V019420000S56201696260012
70,V015420009S59290116830011
70,V010720000S35200444610011
70,V012610062M36130008110011
70,V013320000S37201276670011
70,V018020000S77201694380013
70,V018320000S16200478910012
70,V019320000S14200558010011
70,V017320000S56200476020011
70,V013710006S72160549740012
70,V016520000S39201245190013
70,V015900006S58060503030012
70,V015020000S19200041430013
70,V015920000S37201721560013
70,V019110002S30121417250011
70,V018120000S75201178950013
70,V017920000S37201680770011
70,V013820000S19201992190013
70,V010520000S19200798140012
70,V018820000S37201792660013
70,V013820000S37201737660012
70,V013320000S30201587540012
70,V016120000S94201629650011
70,V011820000S19200975630013
70,V014620000S77201989480012
70,V010820000S37201857370013
70,V013620000S19200034930011
70,V019020000S19200639920012
70,V015720000S19200836930012
70,V019820000S19200539040013
70,V019820000S35200453610011
70,V015920000S19201975090013
70,V012520000S19200142030011
70,V011120000S30201504740012
70,V013820000S19200875820013
70,V019330001S53310263900012
70,V015620000S19200401520013
70,V012820000S19200418420011
70,V012020000S90202548390012
70,V016020000S19200393230012
70,V011920000S31201402050012
70,V013900005S51051375950012
70,V010920000S93201865550012
70,V016020001S71212686190013
70,V019320001S11211244740013
70,V018120001S72212206490013
70,V015520001S94210479710011
70,V010920001S11211121250012
70,V015320001S38210824330012
70,V014220001S18211525180013
70,V016920001S76210455320011
70,V016120001S31211896160013
70,V013720001S70210054100011
70,V013420001S94210328710013
70,V019020001S58210247330011
70,V015520009S56291816850011
70,V013120001S11211915060013
70,V016920001S15210911810012
70,V018820001S73210547310012
70,V019920001S91210195600013
70,V014320001S58211413380011
70,V017220001S72212293590011
70,V010520001S90212533980011
70,V018820001S90211429140012
70,V013420001S11211995950011
70,V017320001S76210095320011
70,V013500004S91040473420012
70,V012900004S91040614010013
70,V018220001S54211677270012
70,V019710005S30150794640013
70,V018420001S37210169030011
70,V018820001S90211509140011
70,V019120001S74210815610013
70,V018020001S73210547210011
70,V015020001S59210649730012
70,V019120001S11211302950011
70,V013420001S51210062300012
70,V010120001S11211493840011
70,V018020001S11211793640012
70,V013620001S10211836930012
70,V016920001S77211139970012
70,V010720001S15211908470011
70,V014420001S57211607970012
70,V013320001S11211733250012
70,V013500008S14080835950013
70,V017920001S97211039080012
70,V017020001S72212214590013
70,V013720001S73210671410011
70,V013320001S72210686800011
70,V013020001S50212087780013
70,V015620001S57210816130011
70,V015200002S02020376400012
70,V017620001S31211429060013
70,V015320001S99211870780013
70,V019920001S91210355600011
70,V013320001S90210163200013
70,V015020001S10211467930012
70,V019620001S11211942940011
70,V011420001S91212261290012
70,V011020001S11211122150012
70,V011320001S50210352100012
70,V013620001S71211089560011
70,V018320001S58211487280012
70,V019420001S76210627420013
70,V013620001S11211910650013
70,V010320001S99211906680012
70,V019320001S15211476470011
70,V014320001S94210668710011
70,V016020001S32211421760012
70,V014420001S93212509790013
70,V011120001S90210361200013
70,V017220001S37210358030011
70,V018220001S11211897240013
70,V015910109M12481278840012
70,V018120001S11212830090012
70,V013620001S72210237800012
70,V017720001S11211520050013
70,V019920001S74210175610012
70,V019620001S95210161020011
70,V011720006S16261093350012
70,V019920001S99211385680013
70,V016330625M16360543820011
70,V014120001S11211551550013
70,V010640907M95510308800011
70,V016920001S11211348050012
70,V019420001S72212186490011
70,V013720001S18210653230011
70,V014120001S76210851520013
70,V016020001S11211601750011
70,V017720001S73210737210012
70,V011120001S38210960330013
70,V018920001S51210455500011
70,V014120001S11212785090012
70,V010120001S11211674740111
70,V014420001S91210689600012
70,V017020001S90210667100012
70,V013820001S39210930630013
70,V017420001S11211968050011
70,V019220001S30212014780012
70,V018220001S76210452820013
70,V019120001S37211102970011
70,V014320001S75211080670013
70,V010620001S12211916660011
70,V017820001S71211875460013
70,V012020001S15211550470013
70,V018220001S51210296300012
70,V016720001S97211308080011
70,V015720001S90210946100012
70,V013320001S30210505000011
70,V014840008S35484031240011
70,V012320001S12210607700012
70,V014220001S76210022420011
70,V012320001S38210771330013
70,V012030003S30330089400013
70,V013820001S11211294150013
70,V016920001S37210468030013
70,V017320002S17220760160012
70,V015920002S17220230060012
70,V013520002S90221147090013
70,V014640009S94490281270012
70,V018720002S33220156620012
70,V013220002S71221042590012
70,V011120002S15220567730011
70,V016320002S58220395470011
70,V015920002S33220814620013
70,V010720002S50220602300012
70,V018420002S10220271100012
70,V010720002S15220949530013
70,V012820002S31221683390012
70,V011520002S51220317800011
70,V015320002S30221136380013
70,V010720002S30221518680011
70,V017720002S33220165620012
70,V012920002S74220923430013
70,V017320004S01245815050011
70,V012220002S33220568720011
70,V014220002S51220842600012
70,V018320002S50221553980013
70,V016820002S37220404760013
70,V018220002S30221017580013
70,V016620002S15220062830011
70,V012020002S50220403300011
70,V019250006S31560786710012
70,V019520002S71220799310012
70,V017220002S37220022960011
70,V017820002S51220184700012
70,V015220002S50221750980012
70,V010420002S71220052210011
70,V014030009S59390646950013
70,V010740140M56060641710011
70,V015420002S33220996220011
70,V010320002S55220478540011
70,V014920002S39220312770012
70,V011720002S10220885000013
70,V017120002S55220516540013
70,V014120002S15220198930013
70,V015720002S33220183620012
70,V013920002S36220612650012
70,V018720002S93220771130011
70,V014020002S10220597000013
70,V013320002S15220096040011
70,V019920002S30221539480012
70,V013920002S91220829810011
70,V011420002S50220063200012
70,V011820002S37220266960012
70,V016120002S14220098130013
70,V010320002S91220687610011
70,V018120002S55220405740012
70,V012820002S71220573310011
70,V010420002S91220509510012
70,V016000002S02020990100011
70,V018320002S10220452000012
70,V015920002S17220673660011
70,V019520002S33220429420013
70,V015920002S36220795450013
70,V017920002S17220655660011
70,V017620002S73220790130012
70,V015820426M10482832970012
70,V015920002S30221473680011
70,V017620002S91220435610011
70,V018320002S33220243920012
70,V013520001S58211082380013
70,V013140861M10060248420012
70,V019920002S33220047620011
70,V014220002S33220107120012
70,V017820002S54220339230012
70,V019620002S37220656760013
70,V010920002S59220187770013
70,V017130009S17390629940013
70,V015620002S15220173630012
70,V010420002S33220043120011
70,V010420002S90221424090011
70,V017020002S71220539110011
70,V018440907M10110167430013
70,V019940907M33240738720013
70,V015830001S55310460920013
70,V011520001S97211362180012
70,V012220002S15220571530013
70,V012120002S16220803350011
70,V011320008S76280443540012
70,V011220008S94280804430011
70,V017720002S33220962920011
70,V012520003S31230539940013
70,V013140004S70440756740012
70,V011120003S50230118920013
70,V015620003S50230699130011
70,V015120003S51230778250012
70,V018220003S50230063120013
70,V010220003S50230854220013
70,V019520003S51230281450012
70,V017420003S50230347610013
70,V014920003S91230847360011
70,V015720003S91230572950011
70,V014520003S12230489070011
70,V019920003S10230140600012
70,V015820003S10230629200011
70,V016120003S10230086500011
70,V016620003S70230067530013
70,V011520003S91230426160011
70,V013420003S52230125470011
70,V012820003S32230957170012
70,V011720003S10230391600011
70,V014520003S91230057360013
70,V019220003S50230860510012
70,V016720003S91230838460012
70,V014320003S50230624610011
70,V016820003S50230249320012
70,V014020003S51230786350012
70,V014820003S50230278220013
70,V016840009S11490322410013
70,V019120003S13230169580012
70,V013920003S52230213770012
70,V017420003S13230524980011
70,V013720003S71230772750011
70,V014120003S31230889050013
70,V016220003S91230025760012
70,V016520003S10230800300012
70,V015220003S91230307460012
70,V010320003S13230972480013
70,V013220003S10230845400013
70,V011820003S12230147070011
70,V012320003S50230915310011
70,V019920003S50230039610011
70,V013020003S50230630910011
70,V015220003S50230363810013
70,V019620003S11230010640012
70,V012020003S50230115310012
70,V016620003S13230819380012
70,V011220003S50230745230013
70,V019220003S13230898680013
70,V011020003S13230788880013
70,V019620003S71230819650012
70,V019520003S13230871490012
70,V018020003S13230088590013
70,V016620003S90230682040012
70,V014920003S30230992800011
70,V011620003S91230791660012
70,V010040005S14450966630113
70,V016020003S13230559280012
70,V010820003S51230803450012
70,V017920003S50230240410012
70,V011020003S91230432560012
70,V015420003S50230174720013
70,V017320003S13230614980011
70,V019820003S91230195060013
70,V018030625M16360337920013
70,V018620002S35220148440013
70,V015120003S50230342920012
70,V012320003S50230919920013
70,V011620003S50230383420012
70,V018710464M51330753510011
70,V016720003S50230331230013
70,V018500009S11090377380011
70,V018020003S11230205940012
70,V015220003S11230132940011
70,V013720003S31230419050011
70,V018920003S13230350580013
70,V014720003S52230676470013
70,V016820003S11230857540012
70,V015820003S92230820280012
70,V019820003S10230864100011
70,V016320003S50230887410011
70,V016220003S50230709320013
70,V016920003S10230633000013
70,V017120003S50230068410011
70,V012420003S52230964470013
70,V012320003S11230364440013
70,V017120003S50230708510013
70,V019520003S50230763220012
70,V016820003S91230021260012
70,V017920003S92230712280012
70,V016020003S10230096500012
70,V013220003S91230859960011
70,V016120003S10230371100013
70,V018320003S90230046830013
70,V015820003S71230405750013
70,V014720003S50230620120012
70,V010120003S11230550640112
70,V015920003S13230549290012
70,V014520003S13230383790013
70,V011520003S92230965280013
70,V018820003S13230246880011
70,V017320003S50230346710013
70,V010620003S13230410780012
70,V016420003S50230788320011
70,V014350005S52550907410013
70,V013620003S92230118180011
70,V011920003S11230440840012
70,V015620003S50230530220013
70,V012320003S30230107110011
70,V019120003S11230649540011
70,V011620003S13230662590011
70,V015820003S50230521120012
70,V010220003S50230772410013
70,V014120003S50230826410013
70,V012820003S91230605460013
70,V014340907M33240624330013
70,V016620004S72240149430013
70,V017120004S30240838100012
70,V014220004S30240775100012
70,V019020004S73240116040013
70,V015540007S13470981010011
70,V016210000S50100703810011
70,V013520004S30240657300013
70,V014640907M33240452520013
70,V019020004S72240630730011
70,V017850004S92540923320011
70,V016440907M13240362420012
70,V010240907M12240164500011
70,V010120004S74240461640113
70,V016940907M12240311400013
70,V016920004S53240980930012
70,V010350001S59510377220013
70,V017920004S01245650550013
70,V014220004S50240766010012
70,V012310007S90170461100013
70,V016440861M10060584110011
70,V011620004S30240425900012
70,V016240907M13240333810013
70,V015920004S50240927110012
70,V013840907M13240502900011
70,V019720004S50240373420011
70,V018440907M13240455020011
70,V019040907M33240104030012
70,V017920004S50240424110013
70,V012440004S50440607620013
70,V010120004S01245908940013
70,V018140907M33240999520011
70,V013210109M31481779410011
70,V019920004S01245166150011
70,V015040907M13240161810012
70,V016630987M30100807040011
70,V012140907M13240941220013
70,V015140907M12240238400012
70,V012420004S01245295940012
70,V015420004S72240722630012
70,V015240907M13240893410011
70,V014440907M13240337320013
70,V017340907M13240465110012
70,V018420004S10240165000013
70,V010020004S73240267040111
70,V011510005S30150510320012
70,V018620004S01245324740012
70,V018240907M33240086030012
70,V015740907M33240475730012
70,V014140907M13240230110011
70,V013840907M13240258020012
70,V014240907M33240203130013
70,V019840907M33240857330012
70,V017610986M34170554060012
70,V019020004S50240264710012
70,V017940907M13240276020012
70,V015120004S30240169300011
70,V010340907M33240214730012
70,V018520004S73240817930011
70,V019240907M13240787410013
70,V018020004S50240879510013
70,V017340907M90240432000013
70,V019620004S74240081640011
70,V017920004S01245548740011
70,V013710986M98180855500011
70,V011520004S10240100000011
70,V014420004S50240729210013
70,V016120004S52240244920013
70,V015310005S30150360640011
70,V019120004S72240570630013
70,V015810008S57180309530012
70,V016710829M36261204680012
70,V015130000S92300114220011
70,V015530002S30320346420011
70,V019010000S50100594120013
70,V019520004S01245214850012
70,V019640002S33421775560013
70,V019720004S01245903450013
70,V019340907M12240821500011
70,V018340907M13240244610012
70,V019820004S01245904350013
70,V011040907M13240396900013
70,V015020004S50240937010012
70,V019120004S50240408810013
70,V017840907M13240553210011
70,V010120004S53240864830112
70,V015220004S01245054840013
70,V018620004S14240545140011
70,V018620004S01245406550012
70,V016720004S50240370910012
70,V014220004S01245145650013
70,V012420004S01245822350012
70,V019320004S50240116110011
70,V014040907M13240828710012
70,V018620004S01245354250011
70,V010020004S01245360750113
70,V013340907M13240113110011
70,V011140907M33240775420011
70,V018710003S11131967510011
70,V016940907M13240202320013
70,V012440907M13240382120011
70,V011420004S31240353620011
70,V012020004S01245564050012
