replication,method,state,theta_hat,lower,upper
6,MRP6,27,0.3381965407587102,0.2773180563020256,0.4017709018787014
6,MRP6,28,0.34221230452576595,0.27881104462077216,0.40395383108438837
6,MRP6,29,0.3397048991019507,0.27093791240556075,0.41605094325948394
6,MRP6,30,0.32695638355934215,0.2641121077043332,0.4018765506163174
6,MRP6,31,0.27601245773072886,0.20884084885740148,0.3401908609146697
6,MRP6,32,0.37422503482890995,0.31059977099615105,0.4452000831000246
6,MRP6,33,0.29329344188134654,0.23456404790438415,0.3499957030545275
6,MRP6,34,0.34867112255036603,0.2872832750609095,0.4136877441217337
6,MRP6,35,0.3738756272708915,0.3186073609588422,0.4408925569967599
6,MRP6,36,0.37518287345345036,0.31597823396246433,0.4438679488491467
6,MRP6,37,0.36537740784208533,0.3053010363491579,0.4322553795659186
6,MRP6,38,0.31872139567757596,0.2526792360569374,0.3890357589413659
6,MRP6,39,0.3269579969653269,0.26292224187182495,0.3924575745111841
6,MRP6,40,0.3610324202844462,0.2959045848564482,0.434318570778433
6,MRP6,41,0.3463754350616011,0.28798065352634994,0.4140736085050036
6,MRP6,42,0.3373204080284745,0.28632243622371006,0.4014770058769337
6,MRP6,44,0.3121867954990397,0.24427760230008821,0.37695602785635074
6,MRP6,45,0.3407637392210411,0.2790119497169656,0.4107498615852142
6,MRP6,46,0.2805123639781706,0.20639528628319037,0.3538276346223684
6,MRP6,47,0.29831117652080497,0.22667822242801136,0.3623103981227523
6,MRP6,48,0.3263110301434419,0.2780568535618928,0.3742784593030336
6,MRP6,49,0.3095008824472551,0.25577512968372657,0.3639956251510305
6,MRP6,50,0.29774791542607804,0.2354641910362217,0.3623313767187638
6,MRP6,51,0.27901629571255415,0.21433244821882433,0.33596512328266986
6,MRP6,53,0.350271697800105,0.3010750477011767,0.40566437461929183
6,MRP6,54,0.3257155411462961,0.2592667515815427,0.39891298032457495
6,MRP6,55,0.32196378054768865,0.2566135222658704,0.3900590055683561
